Site_No,,,,,,,,,,,,,,,,,,,,,,,
Site_No,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Dut_No,Site_No,Dut_Pass,SW_Bin,Data_Num,OS_VCC,OS_SW,Vf,Isw,Ivcc,garbage,,Vcc,Vcc1,Icc_5V,Icc_1V,Icc3,Vcc_on,Vcc_off,SW_Freq_debug,BlankingTime,Tbodydiode,Ivcc_GateOn,Iq,
986,0,TRUE,1,17,-0.5068,-0.4817,-0.608,52.3966,284.0333,,,4.3763,7.7392,-33.1631,-20.192,82.4548,3.83,3.67,26.3158,3.4,0,1.244,86.9283
1013,0,TRUE,1,17,-0.5066,-0.4771,-0.605,51.1476,269.2206,,,4.3857,7.7243,-31.4992,-19.203,79.9378,3.82,3.65,0,3.4,0,1.203,84.5647
1014,0,TRUE,1,17,-0.5066,-0.4799,-0.606,51.0885,288.4057,,,4.3844,7.7428,-32.2095,-19.592,81.2495,3.83,3.65,25,3.6,0,1.222,86.3817
1015,0,TRUE,1,17,-0.5071,-0.4743,-0.603,51.4783,259.4804,,,4.3863,7.7336,-31.2752,-19.098,78.9304,3.82,3.65,18.797,3.4,0,1.195,83.8852
1016,0,TRUE,1,17,-0.5071,-0.4797,-0.606,52.2519,270.5885,,,4.3829,7.77,-32.3986,-19.79,80.0146,3.85,3.66,21.9298,3.4,0,1.206,84.4466
1017,0,TRUE,1,17,-0.5081,-0.4785,-0.604,51.3454,282.0481,,,4.3834,7.7825,-32.3837,-19.866,80.9511,3.84,3.65,21.9298,3.4,0,1.22,85.1261
1018,0,TRUE,1,17,-0.5076,-0.48,-0.606,50.6456,274.5826,,,4.384,7.7536,-32.5287,-19.579,79.7546,3.83,3.65,0,3.6,0,1.214,84.3579
1019,0,TRUE,1,17,-0.5088,-0.4809,-0.607,50.4537,281.5045,,,4.3837,7.7752,-31.7932,-19.12,79.081,3.84,3.65,18.797,3.4,0,1.198,84.0773
1020,0,TRUE,1,17,-0.5083,-0.479,-0.604,50.2056,280.0953,,,4.3842,7.7868,-32.2664,-19.551,78.5847,3.82,3.65,25.0125,3.6,0,1.197,83.4125
1021,0,TRUE,1,17,-0.5084,-0.4823,-0.607,49.8897,282.6389,,,4.3837,7.7282,-31.8157,-19.215,79.1697,3.8,3.64,18.8005,3.4,0,1.198,83.8114
1022,0,TRUE,1,17,-0.5073,-0.4787,-0.605,49.6948,268.2635,,,4.3827,7.7934,-31.845,-19.598,78.1386,3.83,3.64,17.854,3.6,0,1.178,82.6148
1023,0,TRUE,1,17,-0.5076,-0.4775,-0.606,49.996,284.1367,,,4.3823,7.7569,-31.2363,-18.808,79.3617,3.83,3.64,21.9298,3.4,0,1.19,84.1068
1024,0,TRUE,1,17,-0.5073,-0.4714,-0.601,50.2174,276.8811,,,4.3836,7.7114,-31.8228,-19.409,78.9924,3.82,3.62,24.9439,3.6,0,1.193,84.0329
1025,0,TRUE,1,17,-0.5075,-0.4699,-0.602,50.4655,289.6908,,,4.3831,7.7515,-32.139,-19.535,79.6748,3.84,3.64,25,3.6,0,1.209,84.417
1026,0,TRUE,1,17,-0.5073,-0.4694,-0.603,50.2027,284.7896,,,4.383,7.8098,-32.6444,-19.858,79.9791,3.85,3.64,32.8947,3.4,0,1.2,85.0818
1027,0,TRUE,1,17,-0.5079,-0.4723,-0.602,50.1052,281.3302,,,4.3849,7.7929,-32.5026,-19.922,80.0353,3.84,3.63,21.9298,3.4,0,1.195,84.742
1028,0,TRUE,1,17,-0.5073,-0.4667,-0.605,50.8464,284.2726,,,4.3818,7.8101,-32.3932,-19.876,80.6468,3.85,3.66,21.9298,3.4,0,1.212,85.3477
1029,0,TRUE,1,17,-0.5072,-0.4679,-0.607,50.5275,279.5783,,,4.3823,7.8207,-32.5878,-19.767,79.3499,3.85,3.65,21.925,3.4,0,1.204,83.7523
1030,0,TRUE,1,17,-0.5076,-0.4721,-0.604,50.3474,270.3462,,,4.3836,7.8296,-32.2806,-19.816,78.6911,3.84,3.65,21.9298,3.4,0,1.187,83.3977
1031,0,TRUE,1,17,-0.5081,-0.4729,-0.602,49.7893,261.9591,,,4.3853,7.7755,-32.1885,-19.837,77.2317,3.81,3.64,20.8333,3.6,0,1.17,82.083
1032,0,TRUE,1,17,-0.5072,-0.4724,-0.604,50.3296,279.4631,,,4.3794,7.7774,-32.9349,-20.219,79.9407,3.84,3.65,20.8333,3.6,0,1.201,84.2545
1033,0,FALSE,6,16,-0.507,-0.47,-0.602,50.2558,265.129,,,4.3799,7.7482,-32.0649,-19.689,77.2494,3.82,3.64,25,3.6,0,0.839
1034,0,TRUE,1,17,-0.508,-0.4725,-0.603,50.2292,279.3124,,,4.381,7.7928,-32.5547,-19.869,78.6674,3.84,3.65,13.8908,3.6,0,1.19,83.575
1035,0,TRUE,1,17,-0.5073,-0.4737,-0.604,50.0078,292.3644,,,4.3823,7.7561,-32.6916,-19.999,78.7383,3.82,3.63,17.8955,3.6,0,1.208,82.1421
1036,0,TRUE,1,17,-0.5085,-0.4771,-0.604,50.9645,281.4277,,,4.3774,7.792,-32.6358,-19.951,79.8373,3.86,3.64,0,3.4,0,1.205,84.7272
1037,0,TRUE,1,17,-0.5071,-0.4744,-0.605,51.4281,282.2962,,,4.3779,7.8037,-33.0835,-20.306,79.6867,3.84,3.65,20.8333,3.6,0,1.21,84.1954
1038,0,TRUE,1,17,-0.5083,-0.4799,-0.605,50.8671,263.5366,,,4.3806,7.8041,-32.3522,-19.933,78.5965,3.85,3.64,65.7895,3.4,0,1.187,83.3091
727,0,TRUE,1,17,-0.5076,-0.4732,-0.602,49.8247,270.4289,,,4.3852,7.7522,-32.3429,-19.771,77.7368,3.82,3.63,17.8508,3.6,0,1.186,82.4671
728,0,TRUE,1,17,-0.507,-0.465,-0.606,50.622,274.7629,,,4.3828,7.8003,-32.7607,-20.106,79.8935,3.84,3.65,26.3227,3.4,0,1.198,84.4466
729,0,TRUE,1,17,-0.5067,-0.4695,-0.611,50.4743,286.3908,,,4.3831,7.7545,-32.8921,-20.261,79.5508,3.84,3.65,21.9298,3.4,0,1.208,84.1659
730,0,TRUE,1,17,-0.5068,-0.4715,-0.602,50.309,273.9357,,,4.3838,7.7571,-32.4055,-19.786,78.9954,3.85,3.65,26.3158,3.4,0,1.187,83.2943
731,0,TRUE,1,17,-0.5079,-0.4732,-0.603,49.6653,273.4748,,,4.3837,7.7393,-32.2802,-19.704,78.1534,3.82,3.62,20.8333,3.6,0,1.192,82.5114
732,0,TRUE,1,17,-0.5084,-0.4727,-0.603,50.4448,281.9919,,,4.3803,7.7897,-32.5938,-19.843,79.5035,3.83,3.64,15.625,3.6,0,1.205,84.4466
733,0,TRUE,1,17,-0.5081,-0.4698,-0.603,50.5895,282.2253,,,4.3795,7.7318,-32.6339,-19.87,79.211,3.83,3.64,20.8333,3.6,0,1.196,83.4273
734,0,TRUE,1,17,-0.5084,-0.4738,-0.602,49.872,272.0183,,,4.3818,7.8135,-32.4294,-19.998,78.0027,3.85,3.65,20.8333,3.6,0,1.182,82.7034
735,0,TRUE,1,17,-0.5086,-0.4692,-0.601,49.8985,280.6034,,,4.3828,7.8112,-32.7967,-20.295,77.4326,3.86,3.65,20.829,3.6,0,1.196,81.9944
736,0,TRUE,1,17,-0.5084,-0.4787,-0.605,50.8936,282.3671,,,4.3778,7.7843,-32.4764,-19.731,79.5183,3.83,3.65,13.1579,3.4,0,1.212,84.3136
737,0,TRUE,1,17,-0.5068,-0.4757,-0.605,51.1328,265.3122,,,4.3787,7.8087,-32.6704,-20.074,78.8979,3.83,3.65,21.9298,3.4,0,1.19,83.3239
738,0,TRUE,1,17,-0.5083,-0.4794,-0.604,51.1919,291.4929,,,4.3792,7.8098,-33.1392,-20.283,80.5907,3.86,3.66,26.3158,3.4,0,1.214,85.5693
739,0,TRUE,1,17,-0.508,-0.4798,-0.606,51.0885,285.0555,,,4.3794,7.8375,-32.8622,-20.131,80.3011,3.86,3.66,0,3.4,0,1.215,84.9931
740,0,TRUE,1,17,-0.508,-0.4796,-0.605,51.4133,282.8871,,,4.3792,7.8539,-32.694,-20.008,80.7384,3.84,3.64,0,3.4,0,1.227,84.875
741,0,TRUE,1,17,-0.5086,-0.4824,-0.607,51.0649,273.6255,,,4.3813,7.7492,-32.6556,-20.048,79.6423,3.81,3.64,26.3227,3.4,0,1.204,84.0773
742,0,TRUE,1,17,-0.5074,-0.4798,-0.607,50.0373,284.2224,,,4.3812,7.7721,-32.0321,-19.676,79.4001,3.82,3.66,21.925,3.4,0,1.2,83.6489
743,0,TRUE,1,17,-0.5072,-0.4788,-0.608,50.0668,263.2619,,,4.3833,7.7788,-31.758,-19.45,77.2258,3.82,3.65,17.8571,3.6,0,1.182,81.6842
744,0,TRUE,1,17,-0.507,-0.4797,-0.607,50.2794,286.9965,,,4.3811,7.7941,-31.7554,-19.203,79.7457,3.83,3.66,13.8889,3.6,0,1.208,84.5057
745,0,TRUE,1,17,-0.5067,-0.4787,-0.607,50.1613,280.5532,,,4.3807,7.7694,-31.3442,-19.034,79.3262,3.83,3.64,26.3158,3.4,0,1.199,84.2988
746,0,TRUE,1,17,-0.5081,-0.4844,-0.609,49.9517,273.0494,,,4.3815,7.7253,-30.9696,-18.887,78.112,3.82,3.67,21.925,3.4,0,1.188,82.6
747,0,TRUE,1,17,-0.508,-0.4897,-0.613,50.244,300.1932,,,4.3805,7.7639,-32.0121,-19.602,80.3927,3.84,3.66,13.1596,3.4,0,1.234,85.4511
748,0,TRUE,1,17,-0.5082,-0.4933,-0.617,51.3661,290.7868,,,4.3772,7.7223,-31.6435,-19.103,80.9156,3.79,3.65,21.925,3.4,0,1.23,85.4363
749,0,TRUE,1,17,-0.5068,-0.4874,-0.614,51.5787,279.5163,,,4.3772,7.7225,-32.3977,-19.885,80.2243,3.81,3.66,21.9298,3.4,0,1.227,85.2295
750,0,TRUE,1,17,-0.5081,-0.4809,-0.606,52.0127,300.462,,,4.3768,7.7498,-33.2099,-20.147,82.7236,3.85,3.67,21.9298,3.4,0,1.258,87.8737
751,0,TRUE,1,17,-0.506,-0.4839,-0.61,52.1604,295.0705,,,4.3824,7.7493,-33.511,-20.342,82.505,3.83,3.67,21.9298,3.4,0,1.247,87.1794
752,0,TRUE,1,17,-0.5069,-0.4989,-0.625,52.4498,304.4887,,,4.3764,7.7545,-32.7201,-19.792,83.4061,3.84,3.68,21.9298,3.4,0,1.26,88.7748
779,0,TRUE,1,17,-0.507,-0.4922,-0.618,50.3415,289.2181,,,4.3835,7.8098,-31.642,-19.224,79.4385,3.84,3.65,17.854,3.6,0,1.209,83.1466
780,0,TRUE,1,17,-0.5073,-0.4833,-0.609,51.1889,286.6272,,,4.3816,7.7426,-32.0287,-19.355,80.2952,3.84,3.66,0,3.6,0,1.219,84.7125
781,0,TRUE,1,17,-0.507,-0.4753,-0.603,50.2352,275.4778,,,4.3837,7.7566,-32.0271,-19.539,79.1017,3.83,3.64,26.3158,3.4,0,1.2,83.6045
782,0,TRUE,1,17,-0.5067,-0.4768,-0.605,51.3277,279.0731,,,4.3842,7.7203,-31.4313,-19.043,79.861,3.8,3.62,21.9298,3.4,0,1.215,84.2102
783,0,TRUE,1,17,-0.5064,-0.481,-0.608,52.2844,290.4087,,,4.3809,7.7366,-32.3851,-19.772,81.3824,3.82,3.66,13.1579,3.4,0,1.241,86.1749
784,0,TRUE,1,17,-0.5071,-0.4827,-0.609,51.1358,289.1058,,,4.3836,7.7627,-31.7647,-18.985,81.2967,3.83,3.66,0,3.4,0,1.23,86.367
785,0,TRUE,1,17,-0.508,-0.4838,-0.608,51.059,293.4663,,,4.3857,7.7946,-31.9344,-19.265,81.3824,3.83,3.65,26.3158,3.4,0,1.225,86.1158
786,0,TRUE,1,17,-0.5072,-0.4824,-0.608,51.2214,277.0642,,,4.3861,7.771,-30.7671,-18.494,79.9496,3.83,3.65,0,3.4,0,1.212,85.1113
787,0,TRUE,1,17,-0.5081,-0.4834,-0.609,51.4192,308.2879,,,4.382,7.7837,-31.3452,-18.693,82.3278,3.84,3.66,21.9346,3.4,0,1.247,87.2828
788,0,TRUE,1,17,-0.5087,-0.4804,-0.606,49.9192,272.1897,,,4.3844,7.738,-31.7914,-19.506,78.7679,3.83,3.65,21.9202,3.4,0,1.188,83.0432
789,0,TRUE,1,17,-0.5083,-0.4837,-0.609,49.5206,270.5707,,,4.3836,7.7613,-31.4616,-19.015,77.9998,3.86,3.65,0,3.4,0,1.184,82.8659
790,0,TRUE,1,17,-0.5084,-0.4844,-0.609,50.5304,291.8917,,,4.3803,7.7759,-32.3938,-19.761,79.4326,3.83,3.65,26.3158,3.4,0,1.212,84.417
791,0,TRUE,1,17,-0.5086,-0.4856,-0.609,50.0875,265.1201,,,4.3836,7.7967,-31.2319,-19.049,77.7221,3.84,3.63,20.8333,3.6,0,1.174,82.2012
792,0,TRUE,1,17,-0.5082,-0.4868,-0.61,50.0491,285.0083,,,4.3826,7.8346,-32.3489,-19.798,78.6911,3.86,3.63,20.829,3.6,0,1.195,83.3239
793,0,TRUE,1,17,-0.5086,-0.4865,-0.611,50.1525,279.7526,,,4.3799,7.7846,-32.0018,-19.431,78.7206,3.83,3.63,0,3.6,0,1.195,83.3682
794,0,TRUE,1,17,-0.5069,-0.4842,-0.61,50.9822,282.8487,,,4.3768,7.7628,-31.9724,-19.365,80.1771,3.83,3.66,32.8947,3.4,0,1.213,83.6045
795,0,TRUE,1,17,-0.5069,-0.4831,-0.609,50.8877,274.9697,,,4.3799,7.7569,-31.7163,-19.133,79.5803,3.81,3.64,0,3.4,0,1.209,84.092
796,0,TRUE,1,17,-0.5073,-0.4864,-0.611,50.0728,269.9947,,,4.3819,7.814,-31.5767,-19.04,77.923,3.85,3.65,25,3.6,0,1.183,82.3046
797,0,TRUE,1,17,-0.5085,-0.4865,-0.611,50.2292,292.1044,,,4.3816,7.7123,-32.224,-19.519,79.2169,3.81,3.63,26.3158,3.4,0,1.209,83.5011
798,0,TRUE,1,17,-0.5078,-0.4856,-0.61,49.807,269.5249,,,4.3853,7.7468,-30.8987,-18.698,76.9303,3.83,3.65,26.3089,3.4,0,1.181,81.3296
799,0,TRUE,1,17,-0.5082,-0.4847,-0.611,49.5914,268.8484,,,4.3841,7.7353,-31.8604,-19.533,77.9111,3.81,3.64,20.8333,3.6,0,1.202,82.2455
800,0,TRUE,1,17,-0.5069,-0.4843,-0.611,50.0521,278.5325,,,4.3842,7.7457,-31.5958,-19.094,78.8151,3.81,3.63,21.9202,3.4,0,1.196,83.4125
801,0,TRUE,1,17,-0.5075,-0.4795,-0.608,51.0974,279.5842,,,4.3803,7.782,-32.1608,-19.347,80.7354,3.85,3.67,21.9298,3.4,0,1.212,85.3181
802,0,TRUE,1,17,-0.5083,-0.4845,-0.609,50.9232,271.8618,,,4.3802,7.7933,-32.0256,-19.474,79.8639,3.84,3.66,0,3.4,0,1.201,84.5647
803,0,TRUE,1,17,-0.5067,-0.4798,-0.607,51.4074,284.6065,,,4.3796,7.7119,-32.2508,-19.57,80.9777,3.83,3.64,21.9202,3.4,0,1.216,85.584
804,0,TRUE,1,17,-0.5086,-0.485,-0.609,50.6958,261.9413,,,4.3852,7.7604,-31.2042,-19.014,77.8875,3.84,3.64,26.3158,3.4,0,1.183,82.2603
831,0,TRUE,1,17,-0.5087,-0.4863,-0.61,50.0993,274.0036,,,4.3828,7.7652,-31.5395,-19.194,78.5906,3.84,3.64,26.3158,3.4,0,1.183,83.1171
832,0,TRUE,1,17,-0.5077,-0.4854,-0.611,50.5777,291.1443,,,4.3801,7.7748,-32.0302,-19.285,80.0382,3.84,3.65,26.3158,3.4,0,1.215,85.0522
833,0,TRUE,1,17,-0.5077,-0.4854,-0.612,50.0373,284.5887,,,4.3823,7.7874,-31.3713,-18.914,78.7147,3.85,3.66,21.9298,3.4,0,1.193,83.058
834,0,TRUE,1,17,-0.5076,-0.4852,-0.61,50.3562,278.6064,,,4.3842,7.7929,-31.861,-19.403,78.2066,3.84,3.66,26.3158,3.4,0,1.198,83.058
835,0,TRUE,1,17,-0.5081,-0.4847,-0.611,50.1761,280.7984,,,4.3842,7.7705,-31.2904,-18.924,78.1209,3.84,3.65,21.9298,3.4,0,1.2,83.0284
836,0,TRUE,1,17,-0.5066,-0.4852,-0.611,50.9468,268.358,,,4.3825,7.8343,-32.0021,-19.507,78.5847,3.84,3.65,21.9202,3.4,0,1.194,83.2352
837,0,TRUE,1,17,-0.5069,-0.4838,-0.609,49.9222,270.6623,,,4.3831,7.7515,-31.5937,-19.149,79.1549,3.82,3.64,21.9298,3.4,0,1.185,83.575
838,0,TRUE,1,17,-0.5086,-0.4877,-0.613,50.058,264.0359,,,4.3835,7.7339,-31.872,-19.427,77.3321,3.83,3.64,26.3158,3.4,0,1.176,81.6251
839,0,TRUE,1,17,-0.5066,-0.4831,-0.61,50.371,278.4527,,,4.3826,7.759,-31.3981,-18.823,78.4931,3.83,3.66,26.3158,3.4,0,1.189,83.6045
840,0,FALSE,8,1,-1.1223
841,0,TRUE,1,17,-0.5073,-0.4824,-0.611,50.4537,277.1972,,,4.3823,7.7188,-31.3832,-18.929,77.8343,3.82,3.63,20.8333,3.6,0,1.2,82.083
842,0,TRUE,1,17,-0.5071,-0.4734,-0.608,49.5973,281.0407,,,4.383,7.8197,-32.3101,-19.778,79.019,3.85,3.65,20.8333,3.6,0,1.196,83.6045
843,0,TRUE,1,17,-0.5084,-0.4777,-0.611,49.8572,279.4838,,,4.384,7.8076,-31.6968,-19.288,77.9791,3.84,3.66,20.8333,3.6,0,1.211,82.1125
844,0,FALSE,3,4,-0.508,-0.4854,-0.616,498.9768
845,0,TRUE,1,17,-0.5082,-0.4775,-0.609,51.2273,283.8502,,,4.383,7.7741,-32.1578,-19.529,79.8462,3.83,3.65,21.8866,3.4,0,1.218,84.9341
846,0,TRUE,1,17,-0.5083,-0.4832,-0.611,50.6899,284.1574,,,4.3833,7.7679,-32.7353,-20.255,80.1505,3.82,3.65,0,3.4,0,1.22,84.9341
847,0,FALSE,3,4,-0.5076,-0.4846,-0.616,493.6292
848,0,TRUE,1,17,-0.5064,-0.4839,-0.612,51.995,274.9165,,,4.3829,7.7858,-32.3146,-19.925,81.214,3.84,3.66,21.9346,3.4,0,1.223,85.9681
849,0,TRUE,1,17,-0.5071,-0.4836,-0.611,52.0629,285.6848,,,4.3832,7.7915,-32.5411,-19.966,81.1283,3.83,3.66,21.9298,3.4,0,1.237,86.0715
850,0,TRUE,1,17,-0.5064,-0.4836,-0.61,50.8405,281.8708,,,4.385,7.7752,-31.8626,-19.307,80.5168,3.82,3.65,21.9298,3.4,0,1.211,85.0818
851,0,TRUE,1,17,-0.5078,-0.4861,-0.611,51.1358,276.8072,,,4.3864,7.7256,-31.7189,-19.35,79.4828,3.82,3.65,26.3158,3.4,0,1.201,84.7716
852,0,TRUE,1,17,-0.5067,-0.4901,-0.616,51.2745,276.3818,,,4.3843,7.7705,-31.2999,-19.105,79.8964,3.85,3.65,21.9298,3.4,0,1.208,83.9
853,0,TRUE,1,17,-0.5069,-0.4877,-0.614,51.4251,266.03,,,4.3845,7.7652,-30.6847,-18.726,79.081,3.85,3.64,21.9298,3.4,0,1.191,84.417
854,0,TRUE,1,17,-0.5079,-0.4995,-0.623,52.2017,286.5445,,,4.3855,7.7529,-30.8382,-18.513,80.3218,3.83,3.64,26.3158,3.4,0,1.211,85.0079
855,0,TRUE,1,17,-0.5079,-0.4954,-0.619,51.1889,286.9463,,,4.3857,7.7861,-30.8471,-18.461,80.6586,3.84,3.66,21.9298,3.4,0,1.225,85.6579
856,0,FALSE,3,4,-0.5081,-0.4962,-0.62,61.4322
883,0,TRUE,1,17,-0.5083,-0.4651,-0.6,51.5403,287.4721,,,4.3792,7.8357,-32.5998,-19.796,80.3986,3.87,3.66,21.9298,3.4,0,1.224,85.3624
884,0,TRUE,1,17,-0.5074,-0.4643,-0.6,50.7932,289.6346,,,4.3787,7.8167,-32.7431,-20.001,80.5907,3.84,3.66,20.829,3.6,0,1.225,85.3624
885,0,TRUE,1,17,-0.5077,-0.4656,-0.6,50.684,282.1456,,,4.3783,7.8092,-32.2763,-19.651,80.2834,3.85,3.66,20.8333,3.6,0,1.213,84.6534
886,0,TRUE,1,17,-0.5081,-0.4718,-0.6,50.2174,286.1575,,,4.3794,7.7717,-32.2646,-19.721,78.4016,3.82,3.63,25,3.6,0,1.204,83.1614
887,0,TRUE,1,17,-0.5073,-0.4747,-0.604,49.6682,270.0449,,,4.3812,7.7114,-31.971,-19.74,77.3705,3.82,3.62,25,3.6,0,1.183,81.5807
888,0,TRUE,1,17,-0.5074,-0.4806,-0.607,49.9753,262.6001,,,4.3827,7.7313,-31.7207,-19.346,76.8269,3.83,3.63,20.8333,3.6,0,1.169,80.9751
889,0,TRUE,1,17,-0.5084,-0.4836,-0.608,49.993,273.0376,,,4.381,7.7689,-31.622,-19.17,78.8536,3.84,3.64,25,3.6,0,1.181,83.1762
890,0,TRUE,1,17,-0.5083,-0.4846,-0.609,49.4172,265.0522,,,4.3834,7.7561,-32.0676,-19.487,77.6364,3.82,3.63,25,3.6,0,1.178,82.4819
891,0,TRUE,1,17,-0.5076,-0.4825,-0.608,49.9251,276.7836,,,4.3825,7.7707,-32.1565,-19.64,78.7088,3.83,3.65,0,3.6,0,1.195,83.3386
892,0,TRUE,1,17,-0.5063,-0.4798,-0.606,49.6003,286.2845,,,4.3836,7.7252,-31.9194,-19.295,80.0323,3.81,3.64,26.3158,3.4,0,1.202,84.2693
893,0,TRUE,1,17,-0.5082,-0.4823,-0.606,50.5304,294.1488,,,4.384,7.8192,-32.0061,-19.278,79.7221,3.86,3.66,21.9298,3.4,0,1.215,84.742
894,0,TRUE,1,17,-0.5071,-0.4745,-0.603,50.4684,275.2769,,,4.3849,7.7958,-30.7147,-18.389,79.406,3.84,3.64,21.9298,3.4,0,1.193,84.3136
895,0,TRUE,1,17,-0.5082,-0.4771,-0.603,50.3769,286.2165,,,4.3836,7.767,-32.0502,-19.228,80.5877,3.85,3.65,26.3296,3.4,0,1.202,85.0818
896,0,TRUE,1,17,-0.5083,-0.482,-0.607,50.2027,279.0909,,,4.3839,7.7793,-31.7597,-19.433,78.7708,3.83,3.65,0,3.6,0,1.196,83.3386
897,0,TRUE,1,17,-0.5081,-0.4837,-0.608,50.1111,283.0821,,,4.383,7.7564,-31.5453,-19.064,78.7383,3.83,3.64,25,3.6,0,1.201,83.6489
898,0,TRUE,1,17,-0.5073,-0.4885,-0.614,49.9664,269.07,,,4.3826,7.7713,-30.8603,-18.457,78.6527,3.84,3.65,26.3158,3.4,0,1.18,83.25
899,0,TRUE,1,17,-0.5075,-0.4845,-0.609,49.9133,275.1469,,,4.3825,7.747,-31.5473,-19.081,78.2125,3.82,3.64,20.8333,3.6,0,1.184,82.4523
900,0,TRUE,1,17,-0.5068,-0.4895,-0.615,49.9724,269.07,,,4.3848,7.7689,-31.132,-18.923,77.8934,3.84,3.65,26.3158,3.4,0,1.177,82.3489
901,0,TRUE,1,17,-0.5084,-0.48,-0.606,50.1466,272.8603,,,4.3826,7.769,-31.1596,-18.97,78.1593,3.83,3.64,20.8333,3.6,0,1.188,83.1614
902,0,TRUE,1,17,-0.5083,-0.4801,-0.606,49.9487,276.8013,,,4.3834,7.7802,-31.1429,-18.977,78.3395,3.82,3.63,21.925,3.4,0,1.19,83.1466
903,0,TRUE,1,17,-0.5079,-0.4819,-0.606,50.0462,277.9741,,,4.3826,7.788,-31.7767,-19.614,77.858,3.84,3.66,26.3158,3.4,0,1.19,82.2307
904,0,TRUE,1,17,-0.5081,-0.4812,-0.605,50.5541,276.1927,,,4.3822,7.8334,-31.4221,-18.9,79.4621,3.86,3.67,17.8571,3.6,0,1.197,84.7272
905,0,TRUE,1,17,-0.5083,-0.4816,-0.606,51.2155,286.4174,,,4.3794,7.7868,-32.4916,-19.957,80.0116,3.84,3.64,26.3296,3.4,0,1.218,84.875
906,0,TRUE,1,17,-0.5072,-0.481,-0.607,51.2509,296.3704,,,4.3801,7.7732,-32.3474,-19.523,81.0722,3.83,3.64,21.9298,3.4,0,1.237,86.2045
907,0,TRUE,1,17,-0.5089,-0.4791,-0.605,51.3543,297.0321,,,4.3788,7.8193,-33.6958,-20.691,81.2554,3.85,3.66,26.3158,3.4,0,1.235,86.4261
908,0,TRUE,1,17,-0.5086,-0.4816,-0.606,50.8139,278.7216,,,4.3799,7.889,-32.4326,-19.765,79.598,3.88,3.67,26.3158,3.4,0,1.211,84.4761
935,0,TRUE,1,17,-0.5078,-0.4844,-0.608,52.3553,282.5149,,,4.3839,7.797,-31.0535,-18.7,81.0249,3.84,3.68,0,3.4,0,1.236,85.909
936,0,TRUE,1,17,-0.5067,-0.4842,-0.611,52.2106,295.4486,,,4.383,7.784,-32.6539,-19.796,83.2288,3.84,3.67,69.4444,3.2,0,1.248,87.7999
937,0,TRUE,1,17,-0.5061,-0.4831,-0.609,52.8189,286.7454,,,4.3817,7.7695,-32.6715,-19.935,82.316,3.82,3.66,21.9298,3.4,0,1.246,87.534
938,0,TRUE,1,17,-0.5064,-0.4801,-0.606,52.5443,279.3508,,,4.3893,7.7088,-32.6814,-19.792,80.8536,3.83,3.66,19.8413,3.2,0,1.231,85.7465
939,0,TRUE,1,17,-0.5062,-0.4723,-0.601,52.4261,264.5736,,,4.3905,7.7091,-31.7376,-19.037,81.1933,3.83,3.66,23.1428,3.2,0,1.213,86.0863
940,0,TRUE,1,17,-0.5074,-0.4666,-0.6,52.9399,306.2406,,,4.3826,7.8119,-33.1427,-19.931,84.4962,3.86,3.68,0,3.4,0,1.277,89.4101
941,0,TRUE,1,17,-0.5077,-0.4653,-0.601,52.1161,285.0378,,,4.384,7.7761,-32.4232,-19.675,81.6424,3.83,3.65,26.3158,3.4,0,1.232,86.1602
942,0,TRUE,1,17,-0.5061,-0.4649,-0.604,52.0393,274.1986,,,4.3833,7.6553,-31.4196,-19.062,81.1756,3.81,3.64,0,3.4,0,1.222,86.0863
943,0,TRUE,1,17,-0.5066,-0.4651,-0.603,51.809,269.9474,,,4.3846,7.7771,-30.3051,-18.099,80.6882,3.84,3.67,16.4474,3.4,0,1.204,84.7863
944,0,TRUE,1,17,-0.5066,-0.4648,-0.603,50.9202,275.4512,,,4.3844,7.745,-31.0951,-19.005,80.1446,3.82,3.64,0,3.6,0,1.207,84.5057
945,0,TRUE,1,17,-0.5063,-0.4654,-0.6,50.6249,283.2918,,,4.3841,7.7642,-30.8344,-18.674,80.502,3.84,3.65,21.9298,3.4,0,1.205,84.8602
946,0,TRUE,1,17,-0.506,-0.4667,-0.603,51.431,272.3226,,,4.3838,7.7245,-31.0448,-18.899,80.3218,3.82,3.65,21.925,3.4,0,1.198,84.9193
947,0,TRUE,1,17,-0.5063,-0.4654,-0.6,50.8966,285.28,,,4.384,7.7377,-30.37,-18.255,80.2716,3.81,3.66,18.797,3.4,0,1.21,85.1113
948,0,TRUE,1,17,-0.5068,-0.4756,-0.605,51.0649,285.3923,,,4.3846,7.7971,-31.8474,-19.499,80.7295,3.83,3.65,10.9649,3.4,0,1.221,85.3624
949,0,TRUE,1,17,-0.5068,-0.4769,-0.607,51.3129,296.524,,,4.3837,7.7408,-32.4027,-19.808,81.3972,3.83,3.66,21.9298,3.4,0,1.232,85.909
950,0,TRUE,1,17,-0.5082,-0.4844,-0.609,52.308,279.2681,,,4.3829,7.7705,-31.8803,-19.399,80.9304,3.84,3.67,21.9298,3.4,0,1.223,85.4659
951,0,TRUE,1,17,-0.5064,-0.4826,-0.609,51.6348,279.4395,,,4.3839,7.7352,-31.5309,-18.965,81.3883,3.84,3.65,18.797,3.4,0,1.221,86.1454
